"_id",company,get_name,legal_person,registered_capital,registered_time,score,url
5a3cb8a9a5d9660b3091633b,梦想城堡(天津)电子商务有限公司北京分公司,梦想城堡（天津）电子商务有限公司北京分公司,田晖,-,2016-02-19,38,https://m.tianyancha.com/company/2356727307
5a3cb8aaa5d9660b3091633c,北京中油瑞飞信息技术有限责任公司,北京中油瑞飞信息技术有限责任公司,李阳明,10000 万人民币,2006-12-06,65,https://m.tianyancha.com/company/17236367
5a3cb8aca5d9660b3091633d,中国中信集团有限公司,中国中信集团有限公司,常振明,18419815.685903万人民币,1982-09-15,99,https://m.tianyancha.com/company/4693532
5a3cb8ada5d9660b3091633e,马上消费金融股份有限公司,马上消费金融股份有限公司,赵国庆,221029.3653万人民币,2015-06-15,87,https://m.tianyancha.com/company/170593458
5a3cb8aea5d9660b3091633f,九次方大数据信息集团有限公司,九次方大数据信息集团有限公司,王叁寿,10743.9534 万人民币,2010-08-05,99,https://m.tianyancha.com/company/2358870772
5a3cb8afa5d9660b30916340,高晟财富控股集团有限公司,高晟财富控股集团有限公司,田唯,10000 万人民币,2011-04-18,98,https://m.tianyancha.com/company/2310479607
5a3cb8b0a5d9660b30916341,新奥集团股份有限公司,新奥集团股份有限公司,王玉锁,500000万人民币,1997-08-05,99,https://m.tianyancha.com/company/26194717
5a3cb8b1a5d9660b30916342,今日头条,北京字节跳动科技有限公司,张利东,1000 万人民币,2012-03-09,96,https://m.tianyancha.com/company/25174642
5a3cb8b2a5d9660b30916343,顺丰科技有限公司,顺丰科技有限公司,卢致椿,5000.000000万人民币,2009-04-07,83,https://m.tianyancha.com/company/803553775
5a3cb8b3a5d9660b30916344,海尔集团公司,海尔集团公司,张瑞敏,31118万人民币,1980-03-24,99,https://m.tianyancha.com/company/2315740
5a3cb8b4a5d9660b30916345,金风科技股份有限公司,新疆金风科技股份有限公司,武钢,273554.1万人民币,2001-03-26,99,https://m.tianyancha.com/company/7549384
5a3cb8b5a5d9660b30916346,中金支付有限公司,中金支付有限公司,季小杰,10000 万人民币,2010-02-04,68,https://m.tianyancha.com/company/26228435
5a3cb8b6a5d9660b30916347,上海瀚纳仕人才管理咨询有限公司,上海瀚纳仕人才管理咨询有限公司,CHRISTINE PATRICIA WRIGHT,100.8491万人民币,2005-12-27,71,https://m.tianyancha.com/company/795680289
5a3cb8b7a5d9660b30916348,北京摩拜科技有限公司,北京摩拜科技有限公司,胡玮炜,500 万人民币,2015-01-27,93,https://m.tianyancha.com/company/31757870
5a3cb8b8a5d9660b30916349,沪江教育科技(上海)股份有限公司,沪江教育科技（上海）股份有限公司,伏彩瑞,20000万人民币,2009-03-12,97,https://m.tianyancha.com/company/2349015448
5a3cb8b9a5d9660b3091634a,金瓜子科技发展(北京)有限公司,金瓜子科技发展（北京）有限公司,杨浩涌,10000 万美元,2016-01-12,90,https://m.tianyancha.com/company/2345032128
5a3cb8baa5d9660b3091634b,北京简单科技有限公司,北京简单科技有限公司,周劲,1000 万人民币,2007-01-17,80,https://m.tianyancha.com/company/15685867
5a3cb8bba5d9660b3091634c,北京振中电子技术有限公司,北京振中电子技术有限公司,周钺,5000 万人民币,2005-09-08,92,https://m.tianyancha.com/company/8535750
5a3cb8bca5d9660b3091634d,深圳前海川谷信息技术有限公司,深圳前海川谷信息技术有限公司,孙嘉,(人民币)1000万人民币,2017-03-14,73,https://m.tianyancha.com/company/3046405098
5a3cb8bda5d9660b3091634e,北京欣如信科技有限公司,北京欣如信科技有限公司,罗玉芳,100 万人民币,2016-10-20,48,https://m.tianyancha.com/company/2963994871
5a3cb8bea5d9660b3091634f,北京银河长兴影视文化传播股份有限公司,北京银河长兴影视文化传播股份有限公司,刘伟,8696.5 万人民币,1996-10-18,84,https://m.tianyancha.com/company/2313138820
5a3cb8bfa5d9660b30916350,北京神黄科技股份有限公司,北京神黄科技股份有限公司,王和平,1000 万元 人民币,2012-08-10,83,https://m.tianyancha.com/company/2345444438
5a3cb8c0a5d9660b30916351,武汉佰钧成技术有限责任公司,武汉佰钧成技术有限责任公司,耿标,5000万人民币,2006-06-28,94,https://m.tianyancha.com/company/144738667
5a3cb8c1a5d9660b30916352,搜狐媒体,北京搜狐新媒体信息技术有限公司,张朝阳,6000 万美元,2006-06-19,95,https://m.tianyancha.com/company/3833257
5a3cb8c2a5d9660b30916353,北京融世纪信息技术有限公司,北京融世纪信息技术有限公司,陆佳彦,1000 万人民币,2011-11-10,73,https://m.tianyancha.com/company/39735388
5a3cb8c3a5d9660b30916354,北京科锐国际人力资源股份有限公司,北京科锐国际人力资源股份有限公司,高勇,18000 万元 人民币,2005-12-05,97,https://m.tianyancha.com/company/26498532
5a3cb8c4a5d9660b30916355,达内时代科技集团有限公司,达内时代科技集团有限公司,韩少云,10000 万元 人民币,2002-09-26,99,https://m.tianyancha.com/company/23048536
5a3cb8c5a5d9660b30916356,北京千锋互联科技有限公司,北京千锋互联科技有限公司,阳坚,107.5269 万人民币,2011-01-07,89,https://m.tianyancha.com/company/23183686
5a3cb8c6a5d9660b30916357,中公教育,北京中公教育科技股份有限公司,王振东,9000 万人民币,2010-02-04,92,https://m.tianyancha.com/company/2315899886
5a3cb8c7a5d9660b30916358,博彦科技股份有限公司,博彦科技股份有限公司,王斌,52637.55 万元 人民币,1995-04-17,99,https://m.tianyancha.com/company/14754155
5a3cb8c8a5d9660b30916359,京东金融,北京京东金融科技控股有限公司,刘强东,257417.6314 万人民币,2012-09-05,99,https://m.tianyancha.com/company/2353598376
5a3cb8c9a5d9660b3091635a,中企动力科技股份有限公司,数码慧谷置业管理股份有限公司,陈鸣飞,(人民币)68917.1334万人民币,1999-09-16,96,https://m.tianyancha.com/company/2316586209
5a3cb8caa5d9660b3091635b,北京沃赢科技股份有限公司,北京沃赢科技股份有限公司,郄晓烨,1000 万人民币,2013-06-18,71,https://m.tianyancha.com/company/2943521585
5a3cb8cba5d9660b3091635c,北京奇虎科技有限公司,北京奇虎科技有限公司,周鸿祎,50000 万人民币,2007-08-13,99,https://m.tianyancha.com/company/1489798
5a3cb8cca5d9660b3091635d,中国电子科技集团公司第十五研究所,中国电子科技集团公司第十五研究所,,-,-,96,https://m.tianyancha.com/company/2769668
5a3cb8cda5d9660b3091635e,新博卓畅技术（北京）有限公司,新博卓畅技术（北京）有限公司,杨宇,1000 万人民币,2010-01-08,91,https://m.tianyancha.com/company/25003614
5a3cb8cea5d9660b3091635f,大唐联诚信息系统技术有限公司,大唐联诚信息系统技术有限公司,刘欣,43279.283849 万人民币,2008-12-26,95,https://m.tianyancha.com/company/24547899
5a3cb8cfa5d9660b30916360,纬创软件(北京)有限公司,纬创软件（北京）有限公司,萧清志,530 万美元,2003-01-27,93,https://m.tianyancha.com/company/21425406
5a3cb8d0a5d9660b30916361,北京国双科技有限公司,北京国双科技有限公司,祁国晟,10000 万元 人民币,2005-12-15,87,https://m.tianyancha.com/company/4717698
5a3cb8d1a5d9660b30916362,厦门美图网科技有限公司,厦门美图网科技有限公司,吴泽源,3200.000000万人民币,2003-06-18,95,https://m.tianyancha.com/company/28313374
5a3cb8d2a5d9660b30916363,北京好巧国际旅行社有限公司,北京好巧国际旅行社有限公司,于章涛,1500 万人民币,2015-08-21,83,https://m.tianyancha.com/company/2318835644
5a3cb8d3a5d9660b30916364,北京友缘在线网络科技有限责任公司,北京友缘在线网络科技股份有限公司,陈利,7500 万人民币,2008-06-24,85,https://m.tianyancha.com/company/2310294638
5a3cb8d4a5d9660b30916365,慧科教育科技集团有限公司,慧科教育科技集团有限公司,方业昌,5481.83 万人民币,2010-08-26,97,https://m.tianyancha.com/company/2357714928
5a3cb8d6a5d9660b30916366,山东北斗华宸导航技术股份有限公司,山东北斗华宸导航技术股份有限公司,丁志刚,1259万人民币,2002-04-24,61,https://m.tianyancha.com/company/2963128644
5a3cb8d6a5d9660b30916367,中科富创(北京)科技有限公司,中科富创（北京）科技有限公司,付正桥,2327.75 万人民币,2009-08-17,99,https://m.tianyancha.com/company/24618549
5a3cb8d7a5d9660b30916368,北京风行在线技术有限公司,北京风行在线技术有限公司,顾伟,2828.70043 万人民币,2005-09-28,93,https://m.tianyancha.com/company/24493032
5a3cb8d8a5d9660b30916369,银湖网络科技有限公司,云南银湖网络科技有限公司,杨恒伟,200万人民币,2014-12-08,80,https://m.tianyancha.com/company/779952015
5a3cb8d9a5d9660b3091636a,北京天融信科技有限公司,北京天融信科技有限公司,章征宇,7575.7576 万人民币,2003-12-04,94,https://m.tianyancha.com/company/13109884
5a3cb8daa5d9660b3091636b,北京新恒基房地产集团有限公司,北京新恒基房地产集团有限公司,陈若文,80000 万人民币,2000-07-27,97,https://m.tianyancha.com/company/2219394
5a3cb8dba5d9660b3091636c,北京奇安信科技有限公司,北京奇安信科技有限公司,齐向东,2222 万人民币,2014-06-16,99,https://m.tianyancha.com/company/25511439
5a3cb8dca5d9660b3091636d,北京思易特科技有限责任公司,北京思易特科技有限责任公司,张翠平,100 万人民币,2011-03-03,71,https://m.tianyancha.com/company/13078392
5a3cb8dda5d9660b3091636e,北京四维图新科技股份有限公司,北京四维图新科技股份有限公司,吴劲风,128261.5013 万人民币,2002-12-03,99,https://m.tianyancha.com/company/5591349
5a3cb8dea5d9660b3091636f,包商银行股份有限公司,包商银行股份有限公司,李镇西,473084.9089万人民币元,1998-12-16,99,https://m.tianyancha.com/company/26502595
5a3cb8dfa5d9660b30916370,美因健康科技(北京)有限公司,美因健康科技（北京）有限公司,俞熔,1167 万人民币,2016-01-05,95,https://m.tianyancha.com/company/2350589759
5a3cb8e0a5d9660b30916371,亿利资源集团有限公司,亿利资源集团有限公司,王文彪,122000万人民币元,2002-02-26,99,https://m.tianyancha.com/company/24370015
5a3cb8e1a5d9660b30916372,江苏传智播客教育科技股份有限公司北京分公司,江苏传智播客教育科技股份有限公司北京分公司,陈琼,-,2013-01-06,34,https://m.tianyancha.com/company/2361261945
5a3cb8e2a5d9660b30916373,云唯+,励牛课思（北京）信息技术有限公司,焦子先,1000 万人民币,2016-05-23,70,https://m.tianyancha.com/company/2352552601
5a3cb8e3a5d9660b30916374,北京卡车之家信息技术股份有限公司,北京卡车之家信息技术股份有限公司,邵震,2201.3332 万人民币,2008-08-04,96,https://m.tianyancha.com/company/537958981
5a3cb8e4a5d9660b30916375,北京寺库商贸有限公司,北京寺库商贸有限公司,李日学,1000 万人民币,2009-04-30,96,https://m.tianyancha.com/company/24917874
5a3cb8e5a5d9660b30916376,凯泰铭科技(北京)有限公司,凯泰铭科技（北京）有限公司,王辉,2675.8461 万人民币,2015-05-21,62,https://m.tianyancha.com/company/2314072659
5a3cb8e6a5d9660b30916377,泰康在线财产保险股份有限公司,泰康在线财产保险股份有限公司,刘经纶,100000万人民币,2015-11-12,69,https://m.tianyancha.com/company/2312461335
5a3cb8e9a5d9660b30916378,上海蔚来汽车有限公司,上海蔚来汽车有限公司,秦力洪,120000万美元,2015-05-07,85,https://m.tianyancha.com/company/2314879089
5a3cb8e9a5d9660b30916379,西门子(中国)有限公司,西门子（中国）有限公司,奈柯(Cedrik Neike),90000 万元 欧元（原欧洲货币单位）,1994-10-06,99,https://m.tianyancha.com/company/6900643
5a3cb8e9a5d9660b3091637a,北京品友互动信息技术股份公司,北京品友互动信息技术股份公司,黄晓南,8833.152 万人民币,2009-04-30,91,https://m.tianyancha.com/company/2319446023
5a3cb8eaa5d9660b3091637b,启迪控股股份有限公司,启迪控股股份有限公司,王济武,72576 万人民币,2000-07-24,99,https://m.tianyancha.com/company/3167784
5a3cb8eba5d9660b3091637c,北京墨迹风云科技股份有限公司,北京墨迹风云科技股份有限公司,金犁,3000 万人民币,2010-03-18,88,https://m.tianyancha.com/company/2353058204
5a3cb8eca5d9660b3091637d,成都数联铭品科技有限公司,成都数联铭品科技有限公司,曾途,874.0628万人民币,2013-07-30,97,https://m.tianyancha.com/company/39759440
5a3cb8eda5d9660b3091637e,烟台欣和企业食品有限公司,烟台欣和企业食品有限公司,孙德善,4995.28万美元,2005-11-16,95,https://m.tianyancha.com/company/582500953
5a3cb8eea5d9660b3091637f,因诺(上海)资产管理有限公司,因诺（上海）资产管理有限公司,徐望,1000万人民币,2014-09-24,60,https://m.tianyancha.com/company/2316915196
5a3cb8efa5d9660b30916380,北京物云智能科技有限公司,北京物云智能科技有限公司,王岗,100万人民币,2012-03-22,54,https://m.tianyancha.com/company/40591142
5a3cb8f0a5d9660b30916381,秦皇岛康研网络科技有限公司,秦皇岛康研网络科技有限公司,游月金,100万人民币,2017-09-25,58,https://m.tianyancha.com/company/3102681513
5a3cb8f1a5d9660b30916382,游族网络,游族网络股份有限公司,林奇,86131.504500万人民币,1995-09-22,99,https://m.tianyancha.com/company/237562985
5a3cb8f2a5d9660b30916383,北京顶测科技有限公司,北京顶测科技有限公司,张建伟,500 万元 人民币,2013-04-01,70,https://m.tianyancha.com/company/31087814
5a3cb8f3a5d9660b30916384,北京腾趣互娱网络科技有限公司,北京腾趣互娱网络科技有限公司,吴建成,500 万人民币,2015-09-24,59,https://m.tianyancha.com/company/2315485935
5a3cb8f4a5d9660b30916385,北京辰安科技股份有限公司,北京辰安科技股份有限公司,王忠,14400 万人民币,2005-11-21,97,https://m.tianyancha.com/company/24542812
5a3cb8f5a5d9660b30916386,北京百分点信息科技有限公司,北京百分点信息科技有限公司,苏萌,1123.7773 万人民币,2009-07-01,94,https://m.tianyancha.com/company/18601494
5a3cb8f6a5d9660b30916387,北京东方国信科技股份有限公司,北京东方国信科技股份有限公司,管连平,104996.948 万人民币,1997-07-28,99,https://m.tianyancha.com/company/11997559
5a3cb8f7a5d9660b30916388,天治北部资产管理有限公司,天治北部资产管理有限公司,王醒,10000 万人民币,2013-08-07,88,https://m.tianyancha.com/company/1307686664
5a3cb8f8a5d9660b30916389,北京易掌云峰科技有限公司,北京易掌云峰科技有限公司,刘俊彦,593.85万人民币,2013-04-27,92,https://m.tianyancha.com/company/42817714
5a3cb8f9a5d9660b3091638a,北京奥索斯科技有限公司,北京奥索斯科技有限公司,范洋,1000 万人民币,2010-06-01,63,https://m.tianyancha.com/company/3043325344
5a3cb8faa5d9660b3091638b,北京玩蟹科技有限公司,北京玩蟹科技有限公司,叶凯,1100 万人民币,2009-10-10,84,https://m.tianyancha.com/company/23330542
5a3cb8fba5d9660b3091638c,上海睿璞企业管理咨询有限公司,上海平典通信工程有限公司,李文连,1000万人民币,2009-03-13,56,https://m.tianyancha.com/company/528318867
